RowID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,,,,
70672,Madhya Pradesh,BURHANPUR,2017,Whole Year ,Dry ginger,10,13,,,,
70673,Madhya Pradesh,DHAR,2005,Kharif     ,Groundnut,9000,7600,,,,
70674,Uttar Pradesh,LUCKNOW,2013,Rabi       ,Wheat,82078,194437,,,,
70675,Bihar,SARAN,2006,Kharif     ,Bajra,27,7,,,,
70676,Madhya Pradesh,RAJGARH,2018,Whole Year ,Coriander,50891,18395,,,,
70677,Assam,BAKSA,2016,Whole Year ,Turmeric,608,563,,,,
70678,Andhra Pradesh,VIZIANAGARAM,2020,Rabi       ,Sunflower,84,81,,,,
70679,Karnataka,MYSORE,2006,Summer     ,Peas & beans (Pulses),121,1048,,,,
70680,Madhya Pradesh,REWA,2006,Kharif     ,Arhar/Tur,11800,7400,,,,
70681,Assam,LAKHIMPUR,2010,Whole Year ,Onion,222,592,,,,
70682,Telangana ,MEDAK,2009,Kharif     ,Korra,23,5,,,,
70683,Tamil Nadu,MADURAI,2011,Whole Year ,Cashewnut,255,88,,,,
70684,Uttar Pradesh,BULANDSHAHR,2018,Kharif     ,Sesamum,12,2,,,,
70685,Uttar Pradesh,HAMIRPUR,2008,Rabi       ,Linseed,6087,2557,,,,
70686,Telangana ,NIZAMABAD,2022,Kharif     ,Soyabean,97431,133286,,,,
70687,Chhattisgarh,MAHASAMUND,2018,Rabi       ,Wheat,1328,2149,,,,
70688,Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Other Fresh Fruits,7,0,,,,
70689,Gujarat,BANAS KANTHA,2007,Kharif     ,Arhar/Tur,4100,3300,,,,
70690,Karnataka,HAVERI,2010,Rabi       ,Jowar,54092,7908,,,,
70691,Assam,BARPETA,2019,Kharif     ,Niger seed,1757,910,,,,
70692,Uttar Pradesh,PRATAPGARH,2007,Kharif     ,Groundnut,1,1,,,,
70693,Uttarakhand,BAGESHWAR,2022,Whole Year ,Rice,13130,19916,,,,
70694,Karnataka,TUMKUR,2015,Whole Year ,Dry ginger,10,205,,,,
70695,Odisha,JAGATSINGHAPUR,2017,Winter     ,Rice,80000,159000,,,,
70696,Madhya Pradesh,SEONI,2011,Whole Year ,Bhindi,109,0,,,,
70697,Uttar Pradesh,SHRAVASTI,2009,Kharif     ,Bajra,111,178,,,,
70698,Madhya Pradesh,BALAGHAT,2011,Whole Year ,Orange,24,0,,,,
70699,Haryana,KURUKSHETRA,2015,Kharif     ,Maize,87,0,,,,
70700,Andhra Pradesh,KADAPA,2011,Kharif     ,Cotton(lint),15784,12999,,,,
70701,Andhra Pradesh,GUNTUR,2009,Rabi       ,Rice,44917,181060,,,,
70702,Bihar,SHEOHAR,2009,Kharif     ,Bajra,8,6,,,,
70703,Assam,NAGAON,2010,Rabi       ,Peas & beans (Pulses),4164,1352,,,,
70704,Kerala,KANNUR,2014,Summer     ,Rice,98,120,,,,
70705,Tamil Nadu,KRISHNAGIRI,2021,Kharif     ,Horse-gram,924,540,,,,
70706,Madhya Pradesh,DATIA,2017,Whole Year ,Onion,56,386,,,,
70707,Karnataka,CHITRADURGA,2014,Kharif     ,Rice,4334,10215,,,,
70708,Madhya Pradesh,SHAHDOL,2021,Kharif     ,Mesta,11,25,,,,
70709,Uttar Pradesh,KANPUR DEHAT,2021,Rabi       ,Barley,3302,9310,,,,
70710,Telangana ,KHAMMAM,2022,Kharif     ,Onion,1,16,,,,
70711,Madhya Pradesh,BETUL,2021,Kharif     ,Soyabean,241852,152296,,,,
70712,Arunachal Pradesh,UPPER SIANG,2007,Whole Year ,Pulses total,90,50,,,,
70713,Uttar Pradesh,FAIZABAD,2019,Kharif     ,Sweet potato,332,4314,,,,
70714,Tamil Nadu,RAMANATHAPURAM,2013,Kharif     ,Urad,2048,542,,,,
70715,Andhra Pradesh,KURNOOL,2013,Rabi       ,Gram,138260,226885,,,,
70716,Assam,NAGAON,2020,Rabi       ,Arecanut,4889,4753,,,,
70717,Odisha,GAJAPATI,2013,Winter     ,Rapeseed &Mustard,95,5.2,,,,
70718,Karnataka,BIDAR,2008,Kharif     ,Rice,11483,10428,,,,
70719,Bihar,VAISHALI,2018,Summer     ,Moong(Green Gram),8353,4477,,,,
70720,Bihar,KAIMUR (BHABUA),2008,Kharif     ,Arhar/Tur,2010,1966,,,,
70721,Rajasthan,CHITTORGARH,2017,Whole Year ,Sannhamp,179,87,,,,
70722,Gujarat,NAVSARI,2012,Whole Year ,Onion,100,3400,,,,
70723,Andhra Pradesh,CHITTOOR,2015,Kharif     ,Other Kharif pulses,2000,1000,,,,
70724,Karnataka,HASSAN,2017,Whole Year ,Coriander,147,72,,,,
70725,Nagaland,WOKHA,2011,Kharif     ,Cotton(lint),220,20,,,,
70726,Bihar,ARWAL,2016,Kharif     ,Groundnut,2,1,,,,
70727,Uttar Pradesh,BUDAUN,2017,Summer     ,Maize,1159,1687,,,,
70728,Uttar Pradesh,FARRUKHABAD,2017,Summer     ,Maize,168,244,,,,
70729,Madhya Pradesh,NEEMUCH,2019,Kharif     ,Bajra,11,12,,,,
70730,Tamil Nadu,ERODE,2007,Kharif     ,Cotton(lint),8553,17032,,,,
70731,Karnataka,CHAMARAJANAGAR,2022,Kharif     ,Jowar,14019,6033,,,,
70732,Madhya Pradesh,GUNA,2018,Rabi       ,Safflower,284,57,,,,
70733,Maharashtra,NANDURBAR,2021,Summer     ,Maize,700,900,,,,
70734,Tamil Nadu,KRISHNAGIRI,2019,Whole Year ,Potato,313,6576,,,,
70735,Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Castor seed,8,3,,,,
70736,Madhya Pradesh,KATNI,2010,Rabi       ,Other  Rabi pulses,21566,5094,,,,
70737,Bihar,SITAMARHI,2021,Autumn     ,Rice,16932,8056,,,,
70738,Tamil Nadu,TIRUNELVELI,2017,Whole Year ,Horse-gram,29,13,,,,
70739,Karnataka,RAICHUR,2019,Kharif     ,Sesamum,5327,850,,,,
70740,Karnataka,SHIMOGA,2010,Rabi       ,Moong(Green Gram),2280,277,,,,
70741,Uttar Pradesh,AURAIYA,2015,Kharif     ,Bajra,30047,55345,,,,
70742,Uttar Pradesh,MAHARAJGANJ,2022,Rabi       ,Garlic,1,6,,,,
70743,Odisha,SONEPUR,2010,Whole Year ,Garlic,200,620,,,,
70744,Uttar Pradesh,MORADABAD,2015,Kharif     ,Sugarcane,72167,4072817,,,,
70745,Gujarat,VADODARA,2005,Whole Year ,Sugarcane,1400,104000,,,,
70746,Himachal Pradesh,SOLAN,2013,Kharif     ,Moong(Green Gram),3,1,,,,
70747,Himachal Pradesh,KANGRA,2010,Rabi       ,Wheat,91775,122476,,,,
70748,Karnataka,CHITRADURGA,2013,Rabi       ,Onion,1276,13228,,,,
70749,Jammu and Kashmir ,DODA,2005,Kharif     ,Maize,48194,78500,,,,
70750,West Bengal,24 PARAGANAS SOUTH,2009,Rabi       ,Gram,2,2,,,,
70751,Karnataka,BELLARY,2016,Kharif     ,Dry chillies,13202,15013,,,,
70752,Karnataka,CHAMARAJANAGAR,2012,Whole Year ,Coconut ,12161,328103.78,,,,
70753,Madhya Pradesh,RATLAM,2014,Kharif     ,Moong(Green Gram),339,245,,,,
70754,Madhya Pradesh,JHABUA,2009,Whole Year ,Garlic,83,135,,,,
70755,Uttar Pradesh,MAHOBA,2018,Rabi       ,Gram,61648,41964,,,,
70756,Karnataka,BIJAPUR,2021,Kharif     ,Dry chillies,947,723,,,,
70757,Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Soyabean,1131,691,,,,
70758,Rajasthan,DHOLPUR,2007,Rabi       ,Masoor,81,140,,,,
70759,Madhya Pradesh,RATLAM,2008,Kharif     ,Rice,2811,1086,,,,
70760,Tamil Nadu,THIRUVALLUR,2011,Whole Year ,Bhindi,191,1337,,,,
70761,Uttar Pradesh,MUZAFFARNAGAR,2017,Summer     ,Banana,9,370,,,,
70762,Maharashtra,CHANDRAPUR,2013,Kharif     ,Arhar/Tur,23400,9000,,,,
70763,Nagaland,WOKHA,2014,Kharif     ,Maize,6460,10760,,,,
70764,Rajasthan,SIROHI,2010,Rabi       ,Wheat,10087,24429,,,,
70765,Karnataka,BELGAUM,2015,Rabi       ,Moong(Green Gram),31,10,,,,
70766,Andhra Pradesh,GUNTUR,2022,Kharif     ,Moong(Green Gram),177,52,,,,
70767,Karnataka,BAGALKOT,2009,Kharif     ,Mesta,5,10,,,,
70768,Uttar Pradesh,KASGANJ,2022,Rabi       ,Turmeric,1,3,,,,
70769,Gujarat,JAMNAGAR,2013,Whole Year ,Garlic,11300,62900,,,,
70770,Maharashtra,AHMEDNAGAR,2016,Kharif     ,Ragi,2600,2600,,,,
70771,Madhya Pradesh,MORENA,2018,Rabi       ,Moong(Green Gram),8,2,,,,
70772,Rajasthan,DUNGARPUR,2010,Whole Year ,Guar seed,2392,505,,,,
70773,Tamil Nadu,THE NILGIRIS,2010,Whole Year ,Cauliflower,12,0,,,,
70774,Karnataka,KOLAR,2015,Summer     ,Maize,109,352,,,,
70775,Karnataka,BENGALURU URBAN,2012,Kharif     ,Rice,2778,8577.08,,,,
70776,Odisha,KORAPUT,2011,Whole Year ,Sweet potato,5400,44920,,,,
70777,Tamil Nadu,CUDDALORE,2019,Whole Year ,Dry chillies,103,45,,,,
70778,Karnataka,HAVERI,2006,Kharif     ,Niger seed,1803,434,,,,
70779,Uttar Pradesh,RAMPUR,2006,Kharif     ,Groundnut,9,7,,,,
70780,Maharashtra,NANDED,2019,Summer     ,Sunflower,900,400,,,,
70781,Jammu and Kashmir ,LEH LADAKH,2010,Rabi       ,Other  Rabi pulses,73,16,,,,
70782,Odisha,BHADRAK,2016,Winter     ,Moong(Green Gram),1,0.7,,,,
70783,Uttar Pradesh,BAHRAICH,2005,Kharif     ,Moth,3,2,,,,
70784,Odisha,JAGATSINGHAPUR,2005,Summer     ,Arhar/Tur,16178,2718,,,,
70785,Madhya Pradesh,SHEOPUR,2010,Rabi       ,Wheat,17159,28400,,,,
70786,Karnataka,BELGAUM,2019,Rabi       ,Moong(Green Gram),94,31,,,,
70787,Karnataka,TUMKUR,2008,Kharif     ,Horse-gram,24075,10704,,,,
70788,West Bengal,COOCHBEHAR,2012,Kharif     ,Urad,1977,848,,,,
70789,Uttarakhand,UDAM SINGH NAGAR,2009,Whole Year ,Sugarcane,38268,2284600,,,,
70790,Bihar,GAYA,2008,Rabi       ,Gram,4814,3134,,,,
70791,Odisha,DEOGARH,2012,Summer     ,Sesamum,106,34.5,,,,
70792,Jharkhand,PALAMU,2011,Rabi       ,Gram,4034.19,3029.68,,,,
70793,Madhya Pradesh,SATNA,2020,Kharif     ,Barley,8151,8262,,,,
70794,Andhra Pradesh,KRISHNA,2013,Whole Year ,Banana,1601,27059,,,,
70795,Maharashtra,JALNA,2018,Kharif     ,Sugarcane,19300,1192700,,,,
70796,West Bengal,NADIA,2022,Rabi       ,Khesari,1394,1385,,,,
70797,Chhattisgarh,RAIGARH,2008,Kharif     ,Mesta,167,278,,,,
70798,Madhya Pradesh,CHHATARPUR,2018,Rabi       ,Moong(Green Gram),323,41,,,,
70799,Assam,KAMRUP,2009,Whole Year ,Onion,570,1570,,,,
70800,Assam,NALBARI,2007,Whole Year ,Sweet potato,120,676,,,,
70801,Uttar Pradesh,SULTANPUR,2017,Summer     ,Urad,6616,3341,,,,
70802,Kerala,KASARAGOD,2012,Whole Year ,Dry ginger,104,340,,,,
70803,Uttar Pradesh,PRATAPGARH,2010,Kharif     ,Jowar,4271,4254,,,,
70804,Uttar Pradesh,VARANASI,2011,Kharif     ,Rice,50096,133775,,,,
70805,Bihar,ARARIA,2021,Summer     ,Moong(Green Gram),3710,3343,,,,
70806,Chhattisgarh,BEMETARA,2021,Rabi       ,Khesari,26820,11818,,,,
70807,Arunachal Pradesh,LOWER DIBANG VALLEY,2017,Kharif     ,Rice,11169,8934.66,,,,
70808,Uttar Pradesh,BASTI,2014,Kharif     ,Sugarcane,39063,2074870,,,,
70809,Manipur,CHURACHANDPUR,2008,Kharif     ,Peas & beans (Pulses),440,220,,,,
70810,Karnataka,CHITRADURGA,2021,Summer     ,Onion,245,1923,,,,
70811,Odisha,NAYAGARH,2012,Autumn     ,Maize,439,407.3,,,,
70812,Assam,DIBRUGARH,2016,Autumn     ,Rice,258,203,,,,
70813,Kerala,IDUKKI,2019,Whole Year ,Arecanut,2708.92,2507.34,,,,
70814,Uttar Pradesh,MAINPURI,2020,Kharif     ,Maize,41509,111618,,,,
70815,Bihar,JAMUI,2008,Rabi       ,Linseed,264,180,,,,
70816,Tamil Nadu,NAMAKKAL,2011,Whole Year ,Other Fresh Fruits,510,0,,,,
70817,Maharashtra,SANGLI,2017,Kharif     ,Moong(Green Gram),4700,2700,,,,
70818,Uttar Pradesh,JHANSI,2022,Kharif     ,Ginger,35,161,,,,
70819,Uttar Pradesh,HATHRAS,2020,Summer     ,Maize,164,303,,,,
70820,Kerala,KOZHIKODE,2013,Whole Year ,Coconut ,129500,845000000,,,,
70821,Chhattisgarh,DHAMTARI,2012,Kharif     ,Sunflower,97,42,,,,
70822,Tamil Nadu,TUTICORIN,2020,Kharif     ,Urad,29630,4865,,,,
70823,Bihar,JEHANABAD,2017,Autumn     ,Maize,538,783,,,,
70824,Karnataka,CHIKMAGALUR,2011,Whole Year ,Brinjal,81,512,,,,
70825,Tamil Nadu,THE NILGIRIS,2021,Whole Year ,Black pepper,1069,190,,,,
70826,Tamil Nadu,THE NILGIRIS,2014,Whole Year ,Sugarcane,10,1228,,,,
70827,Odisha,BOUDH,2022,Winter     ,Groundnut,2,1.5,,,,
70828,Himachal Pradesh,CHAMBA,2014,Rabi       ,Garlic,50,22,,,,
70829,Gujarat,PANCH MAHALS,2020,Kharif     ,Cotton(lint),11300,27800,,,,
70830,Uttar Pradesh,HATHRAS,2012,Whole Year ,Onion,38,434,,,,
70831,Uttar Pradesh,FIROZABAD,2020,Kharif     ,Guar seed,39,32,,,,
70832,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2018,Rabi       ,Dry chillies,254,402,,,,
70833,Andhra Pradesh,ANANTAPUR,2016,Kharif     ,Soyabean,182,248,,,,
70834,Uttar Pradesh,UNNAO,2011,Summer     ,Moong(Green Gram),233,141,,,,
70835,Telangana ,RANGAREDDI,2021,Kharif     ,Sugarcane,858,56000,,,,
70836,Bihar,SHEIKHPURA,2019,Winter     ,Rice,30870,69605,,,,
70837,Rajasthan,SAWAI MADHOPUR,2011,Kharif     ,Rice,158,261,,,,
70838,Odisha,JHARSUGUDA,2007,Rabi       ,Maize,80,130,,,,
70839,Uttar Pradesh,HARDOI,2006,Kharif     ,Ragi,2,3,,,,
70840,Himachal Pradesh,MANDI,2006,Kharif     ,Potato,1638,12323,,,,
70841,Odisha,SONEPUR,2018,Winter     ,Potato,14,79.7,,,,
70842,Rajasthan,JALORE,2014,Rabi       ,Wheat,43350,77784,,,,
70843,Maharashtra,AURANGABAD,2008,Kharif     ,Niger seed,700,100,,,,
70844,Uttar Pradesh,FARRUKHABAD,2011,Whole Year ,Sannhamp,4,1,,,,
70845,Maharashtra,NAGPUR,2008,Kharif     ,Soyabean,221800,173900,,,,
70846,Maharashtra,SINDHUDURG,2011,Whole Year ,Mango,18136,58800,,,,
70847,Assam,BAKSA,2018,Kharif     ,Arhar/Tur,338,203,,,,
70848,Chhattisgarh,DURG,2012,Whole Year ,Sannhamp,24,8,,,,
70849,Telangana ,RANGAREDDI,2018,Whole Year ,Sunflower,361,372,,,,
70850,Uttar Pradesh,RAE BARELI,2022,Rabi       ,Barley,2653,3602,,,,
70851,Himachal Pradesh,MANDI,2013,Kharif     ,Arhar/Tur,1,0,,,,
70852,Madhya Pradesh,CHHINDWARA,2005,Rabi       ,Jowar,100,100,,,,
70853,Rajasthan,SIKAR,2017,Whole Year ,Dry chillies,193,35,,,,
70854,Bihar,SARAN,2016,Whole Year ,Garlic,46,73,,,,
70855,Uttar Pradesh,CHANDAULI,2022,Kharif     ,Dry chillies,2,2,,,,
70856,Karnataka,DHARWAD,2017,Whole Year ,Sugarcane,872,61302,,,,
70857,Odisha,KORAPUT,2023,Autumn     ,Maize,2882,6097.6,,,,
70858,Andhra Pradesh,WEST GODAVARI,2022,Kharif     ,Tomato,212,3048,,,,
70859,Karnataka,DAVANGERE,2012,Whole Year ,Cardamom,2,0,,,,
70860,Assam,GOALPARA,2010,Kharif     ,Arhar/Tur,270,224,,,,
70861,Odisha,MALKANGIRI,2015,Autumn     ,Ragi,891,498.1,,,,
70862,Gujarat,SURAT,2010,Rabi       ,Gram,3100,2300,,,,
70863,Haryana,GURGAON,2014,Whole Year ,Potato,2,0,,,,
70864,Odisha,JAJAPUR,2010,Kharif     ,Sesamum,20,9.1,,,,
70865,Tripura,DHALAI,2019,Rabi       ,Wheat,96,191,,,,
70866,Odisha,JHARSUGUDA,2016,Autumn     ,Rice,24000,30000,,,,
70867,Assam,LAKHIMPUR,2017,Whole Year ,Onion,210,559,,,,
70868,Karnataka,DAKSHIN KANNAD,2014,Whole Year ,Sweet potato,340,2105,,,,
70869,Puducherry,PONDICHERRY,2016,Summer     ,Bajra,21,42,,,,
70870,Maharashtra,BHANDARA,2009,Rabi       ,Sesamum,100,100,,,,
70871,Tamil Nadu,VILLUPURAM,2011,Whole Year ,Water Melon,1485,0,,,,
70872,Karnataka,SHIMOGA,2005,Rabi       ,Groundnut,7707,10639,,,,
70873,Chhattisgarh,KABIRDHAM,2009,Rabi       ,Peas & beans (Pulses),277,87,,,,
70874,Madhya Pradesh,MANDSAUR,2018,Whole Year ,Sugarcane,5,180,,,,
70875,Chhattisgarh,DURG,2016,Kharif     ,Arhar/Tur,4842,2755,,,,
70876,Rajasthan,KARAULI,2015,Whole Year ,Sugarcane,114,11448,,,,
70877,Uttarakhand,HARIDWAR,2015,Kharif     ,Urad,52,23,,,,
70878,Gujarat,PATAN,2014,Summer     ,Bajra,4600,11000,,,,
70879,Odisha,DHENKANAL,2020,Summer     ,Sesamum,53,17.5,,,,
70880,Uttar Pradesh,ALIGARH,2021,Rabi       ,Tobacco,9,62,,,,
70881,Madhya Pradesh,SEONI,2015,Whole Year ,Sesamum,2511,850,,,,
70882,Assam,DIBRUGARH,2006,Kharif     ,Maize,472,253,,,,
70883,West Bengal,HOWRAH,2016,Whole Year ,Sugarcane,60,5265,,,,
70884,Arunachal Pradesh,UPPER SUBANSIRI,2010,Whole Year ,Dry ginger,60,303,,,,
70885,Karnataka,BENGALURU URBAN,2021,Rabi       ,Other  Rabi pulses,42,33,,,,
70886,Karnataka,BAGALKOT,2017,Rabi       ,Horse-gram,1244,474,,,,
70887,Tripura,NORTH TRIPURA,2018,Kharif     ,Moong(Green Gram),91,49,,,,
70888,Karnataka,BELLARY,2019,Rabi       ,Moong(Green Gram),5,2,,,,
70889,Karnataka,DAVANGERE,2017,Kharif     ,Ragi,16496,25323,,,,
70890,Telangana ,NIZAMABAD,2012,Rabi       ,Horse-gram,37,12,,,,
70891,West Bengal,BIRBHUM,2014,Kharif     ,Other Kharif pulses,321,140,,,,
70892,Odisha,NABARANGPUR,2020,Winter     ,Potato,46,356.5,,,,
70893,Himachal Pradesh,MANDI,2006,Whole Year ,Turmeric,14,10,,,,
70894,Karnataka,DHARWAD,2018,Rabi       ,Cowpea(Lobia),92,24,,,,
70895,Kerala,IDUKKI,2017,Whole Year ,Sweet potato,4,46,,,,
70896,Assam,TINSUKIA,2018,Rabi       ,Gram,6,3,,,,
70897,Madhya Pradesh,TIKAMGARH,2019,Whole Year ,Dry ginger,1304,1245,,,,
70898,Kerala,KOLLAM,2007,Whole Year ,Tapioca,25678,470705,,,,
70899,Uttar Pradesh,ALLAHABAD,2019,Kharif     ,Sweet potato,49,636,,,,
70900,Maharashtra,SINDHUDURG,2009,Kharif     ,Groundnut,1500,1000,,,,
70901,Uttarakhand,CHAMOLI,2014,Kharif     ,Rice,12317,16421,,,,
70902,Arunachal Pradesh,UPPER SUBANSIRI,2020,Whole Year ,Dry chillies,197,368,,,,
70903,Assam,DIMA HASAO,2008,Whole Year ,Coconut ,44,287000,,,,
70904,Rajasthan,DHOLPUR,2016,Rabi       ,Rapeseed &Mustard,69802,104311,,,,
70905,Karnataka,KOLAR,2019,Summer     ,Ragi,185,356,,,,
70906,Nagaland,KOHIMA,2017,Kharif     ,Mesta,110,100,,,,
70907,Uttar Pradesh,KHERI,2022,Rabi       ,Onion,26,398,,,,
70908,Rajasthan,JAISALMER,2005,Kharif     ,Cotton(lint),500,588,,,,
70909,West Bengal,NADIA,2009,Kharif     ,Mesta,426,4493,,,,
70910,West Bengal,PURULIA,2005,Whole Year ,Pulses total,18888,11279,,,,
70911,Mizoram,AIZAWL,2016,Whole Year ,Sugarcane,339,1302,,,,
70912,Andhra Pradesh,ANANTAPUR,2016,Rabi       ,Ragi,336,630,,,,
70913,Maharashtra,JALNA,2008,Kharif     ,Groundnut,2000,1000,,,,
70914,Chhattisgarh,KANKER,2020,Rabi       ,Urad,61,14,,,,
70915,Telangana ,KARIMNAGAR,2016,Rabi       ,Rice,175551,632861,,,,
70916,Assam,DHEMAJI,2006,Rabi       ,Wheat,3666,2476,,,,
70917,Meghalaya,WEST KHASI HILLS,2010,Whole Year ,Turmeric,38,125,,,,
70918,Madhya Pradesh,REWA,2020,Rabi       ,Rapeseed &Mustard,3923,1797,,,,
70919,Gujarat,MAHESANA,2013,Kharif     ,Cotton(lint),46300,127100,,,,
70920,Maharashtra,YAVATMAL,2016,Rabi       ,Gram,33400,24700,,,,
70921,Uttar Pradesh,BALLIA,2021,Kharif     ,Guar seed,23,18,,,,
70922,Assam,DHEMAJI,2018,Whole Year ,Tobacco,7,4,,,,
70923,Uttar Pradesh,PILIBHIT,2015,Rabi       ,Masoor,3267,3318,,,,
70924,Haryana,JIND,2015,Rabi       ,Rapeseed &Mustard,5291,6000,,,,
70925,Madhya Pradesh,SAGAR,2006,Kharif     ,Arhar/Tur,2600,2000,,,,
70926,Tamil Nadu,TIRUNELVELI,2012,Whole Year ,Coriander,46,20,,,,
70927,Uttar Pradesh,PRATAPGARH,2014,Kharif     ,Sannhamp,43,12,,,,
70928,Rajasthan,SAWAI MADHOPUR,2013,Kharif     ,Maize,626,687,,,,
70929,Punjab,MANSA,2007,Rabi       ,Wheat,157000,719000,,,,
70930,Kerala,KOZHIKODE,2020,Whole Year ,Tapioca,1824,43208,,,,
70931,Sikkim,WEST DISTRICT,2014,Kharif     ,Rice,550,8350,,,,
70932,West Bengal,HOOGHLY,2012,Kharif     ,Urad,69,30,,,,
70933,Chhattisgarh,SURGUJA,2010,Whole Year ,Dry ginger,398,452,,,,
70934,Bihar,JAMUI,2019,Rabi       ,Masoor,237,237,,,,
70935,Nagaland,WOKHA,2009,Whole Year ,Sugarcane,190,5500,,,,
70936,Tamil Nadu,RAMANATHAPURAM,2013,Kharif     ,Sesamum,1638,289,,,,
70937,Chhattisgarh,MAHASAMUND,2011,Whole Year ,Banana,1,45,,,,
70938,Kerala,MALAPPURAM,2016,Kharif     ,Other Cereals & Millets,1,1,,,,
70939,Haryana,JIND,2018,Kharif     ,Arhar/Tur,910,1000,,,,
70940,Bihar,ROHTAS,2010,Kharif     ,Groundnut,41,20,,,,
70941,Madhya Pradesh,RAJGARH,2010,Rabi       ,Rapeseed &Mustard,79,41,,,,
70942,Uttar Pradesh,BUDAUN,2013,Kharif     ,Bajra,133994,184436,,,,
70943,Uttar Pradesh,MAINPURI,2007,Rabi       ,Gram,2241,2522,,,,
70944,Tamil Nadu,DHARMAPURI,2019,Rabi       ,Cotton(lint),2290,6301,,,,
70945,Rajasthan,BANSWARA,2008,Kharif     ,Urad,29835,10153,,,,
70946,West Bengal,NADIA,2015,Rabi       ,Barley,216,191,,,,
70947,Odisha,KANDHAMAL,2007,Rabi       ,Horse-gram,9000,1940,,,,
70948,Uttar Pradesh,CHANDAULI,2013,Rabi       ,Wheat,94309,163179,,,,
70949,Uttar Pradesh,BALLIA,2018,Kharif     ,Arhar/Tur,5911,8624,,,,
70950,Gujarat,RAJKOT,2019,Summer     ,Bajra,1100,2900,,,,
70951,Chhattisgarh,DANTEWADA,2013,Whole Year ,Sugarcane,9,22,,,,
70952,Maharashtra,BEED,2020,Rabi       ,Gram,39900,19900,,,,
70953,Karnataka,HASSAN,2008,Whole Year ,Onion,230,1255,,,,
70954,Uttar Pradesh,SHAMLI,2020,Kharif     ,Arhar/Tur,4,3,,,,
70955,Assam,HAILAKANDI,2007,Kharif     ,Arhar/Tur,60,41,,,,
70956,Punjab,FARIDKOT,2006,Whole Year ,Sugarcane,2000,120000,,,,
70957,Tamil Nadu,ERODE,2019,Whole Year ,Horse-gram,431,188,,,,
70958,Maharashtra,PUNE,2005,Whole Year ,Cotton(lint),2,600,,,,
70959,Himachal Pradesh,SIRMAUR,2018,Kharif     ,Urad,1105,457,,,,
70960,Madhya Pradesh,UMARIA,2009,Kharif     ,Jowar,972,777,,,,
70961,Odisha,CUTTACK,2005,Winter     ,Paddy,133613,195620,,,,
70962,Rajasthan,BHILWARA,2018,Kharif     ,Castor seed,15,6,,,,
70963,Mizoram,KOLASIB,2011,Kharif     ,Cotton(lint),35,71,,,,
70964,Tamil Nadu,MADURAI,2010,Whole Year ,Cucumber,35,0,,,,
70965,Uttar Pradesh,BUDAUN,2006,Kharif     ,Soyabean,16,6,,,,
70966,Rajasthan,BANSWARA,2017,Kharif     ,Cotton(lint),11021,3304,,,,
70967,Assam,KARBI ANGLONG,2014,Summer     ,Rice,1709,1985,,,,
70968,Uttar Pradesh,BARABANKI,2011,Rabi       ,Maize,4,5,,,,
70969,Uttar Pradesh,SIDDHARTH NAGAR,2021,Rabi       ,Linseed,1278,518,,,,
70970,Madhya Pradesh,GUNA,2016,Kharif     ,Rice,820,517,,,,
70971,Uttar Pradesh,MAHOBA,2009,Rabi       ,Peas & beans (Pulses),39445,40707,,,,
70972,Gujarat,TAPI,2020,Kharif     ,Urad,2600,2000,,,,
70973,Jharkhand,DEOGHAR,2015,Rabi       ,Wheat,3141.02,5588,,,,
70974,Chhattisgarh,KABIRDHAM,2009,Rabi       ,Rapeseed &Mustard,2135,733,,,,
70975,Uttar Pradesh,SITAPUR,2010,Rabi       ,Onion,92,950,,,,
70976,Andhra Pradesh,KRISHNA,2014,Kharif     ,Dry chillies,6470,28682,,,,
70977,Bihar,SUPAUL,2010,Kharif     ,Sunflower,1770,2265,,,,
70978,Tamil Nadu,KANNIYAKUMARI,2019,Whole Year ,Coconut ,24936,158400000,,,,
70979,Karnataka,KOLAR,2016,Kharif     ,Castor seed,69,65,,,,
70980,Tamil Nadu,THE NILGIRIS,2019,Whole Year ,Arecanut,326,307,,,,
70981,Tamil Nadu,THE NILGIRIS,2006,Whole Year ,Banana,217,10604,,,,
70982,Uttar Pradesh,SHRAVASTI,2022,Kharif     ,Rice,79949,173889,,,,
70983,Tamil Nadu,NAGAPATTINAM,2010,Whole Year ,Onion,30,254,,,,
70984,West Bengal,BIRBHUM,2010,Whole Year ,Coconut ,467,3736,,,,
70985,West Bengal,MEDINIPUR EAST,2022,Rabi       ,Rapeseed &Mustard,1224,1618,,,,
70986,Odisha,MALKANGIRI,2023,Winter     ,Sesamum,6555,1173.3,,,,
70987,Himachal Pradesh,KANGRA,2010,Whole Year ,Sugarcane,517,722,,,,
70988,Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Turmeric,8,40,,,,
70989,Haryana,REWARI,2020,Kharif     ,Cotton(lint),1788,6000,,,,
70990,Bihar,PURNIA,2013,Whole Year ,Sugarcane,2,82,,,,
70991,Tripura,UNAKOTI,2020,Rabi       ,Rapeseed &Mustard,285,220,,,,
70992,Maharashtra,LATUR,2008,Kharif     ,Rice,20800,13000,,,,
